TimeFrom,TimeTo,ProductionUnitName,ProducedHeat,NetElectricity,ProductionCosts,ProducedCO2,PrimaryEnergyConsumption,OperationPercentage
04/17/2024 06:00:00,04/17/2024 07:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 06:00:00,04/17/2024 07:00:00,GB,5,0,500,215,1.1,1
04/17/2024 06:00:00,04/17/2024 07:00:00,OB,0.022962662577438,0,4.01846595105165,1.5040543988221888,0.0068887987732314,0.0057406656443595
04/17/2024 07:00:00,04/17/2024 08:00:00,GM,1.3952078167262483,1.0464058625446861,426.3134995552425,248.03694519577746,0.7363596810499643,0.3875577268684023
04/17/2024 08:00:00,04/17/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 08:00:00,04/17/2024 09:00:00,GB,3.659161875069572,0,365.9161875069572,157.3439606279916,0.805015612515306,0.7318323750139144
04/17/2024 09:00:00,04/17/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 09:00:00,04/17/2024 10:00:00,GB,0.430551384547025,0,43.05513845470251,18.51370953552208,0.09472130460034552,0.08611027690940501
04/17/2024 10:00:00,04/17/2024 11:00:00,GM,3.3246042108743734,2.49345315815578,1015.8512866560585,591.0407485998885,1.7546522224059191,0.9235011696873259
04/17/2024 11:00:00,04/17/2024 12:00:00,GM,3.126305053595817,2.344728790196863,955.2598774876107,555.7875650837008,1.6499943338422365,0.8684180704432825
04/17/2024 12:00:00,04/17/2024 13:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 12:00:00,04/17/2024 13:00:00,GB,1.927902267703214,0,192.7902267703214,82.8997975112382,0.4241384988947071,0.3855804535406428
04/17/2024 13:00:00,04/17/2024 14:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 13:00:00,04/17/2024 14:00:00,GB,0.749789553900294,0,74.9789553900294,32.240950817712644,0.16495370185806468,0.1499579107800588
04/17/2024 14:00:00,04/17/2024 15:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 14:00:00,04/17/2024 15:00:00,GB,4.398386632525028,0,439.83866325250284,189.1306251985762,0.9676450591555062,0.8796773265050056
04/17/2024 15:00:00,04/17/2024 16:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 15:00:00,04/17/2024 16:00:00,GB,1.634475440365393,0,163.4475440365393,70.2824439357119,0.35958459688038646,0.3268950880730786
04/17/2024 16:00:00,04/17/2024 17:00:00,GM,3.449552337498445,2.587164253123834,1054.0298809023025,613.2537488886124,1.820597067013068,0.9582089826384569
04/17/2024 17:00:00,04/17/2024 18:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 17:00:00,04/17/2024 18:00:00,GB,0.31463629024072004,0,31.463629024072002,13.529360480350961,0.06921998385295841,0.062927258048144
04/17/2024 18:00:00,04/17/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 18:00:00,04/17/2024 19:00:00,GB,0.221176507394037,0,22.1176507394037,9.510589817943591,0.048658831626688145,0.0442353014788074
04/17/2024 19:00:00,04/17/2024 20:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 19:00:00,04/17/2024 20:00:00,GB,1.705308200025599,0,170.5308200025599,73.32825260110076,0.3751678040056318,0.3410616400051198
04/17/2024 20:00:00,04/17/2024 21:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 20:00:00,04/17/2024 21:00:00,GB,5,0,500,215,1.1,1
04/17/2024 20:00:00,04/17/2024 21:00:00,OB,1.359303441445148,0,237.87810225290087,89.03437541465719,0.40779103243354436,0.339825860361287
04/17/2024 21:00:00,04/17/2024 22:00:00,GM,3.6,2.7,1100,640,1.9,1
04/17/2024 21:00:00,04/17/2024 22:00:00,GB,1.8528552225175847,0,185.2855222517585,79.67277456825614,0.4076281489538687,0.37057104450351697
04/17/2024 22:00:00,04/17/2024 23:00:00,GM,2.8655995820892954,2.1491996865669716,875.5998723050625,509.4399257047636,1.5123997794360169,0.7959998839136931
04/17/2024 23:00:00,04/18/2024 00:00:00,GM,1.0272751836706306,0.770456387752973,313.8896394549149,182.6266993192232,0.5421730136039439,0.28535421768628627
04/18/2024 00:00:00,04/18/2024 01:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 00:00:00,04/18/2024 01:00:00,GB,0.36856702654824,0,36.856702654824,15.84838214157432,0.0810847458406128,0.073713405309648
04/18/2024 01:00:00,04/18/2024 02:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 01:00:00,04/18/2024 02:00:00,GB,0.19186453641107903,0,19.186453641107903,8.250175065676398,0.042210198010437384,0.038372907282215804
04/18/2024 02:00:00,04/18/2024 03:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 02:00:00,04/18/2024 03:00:00,GB,5,0,500,215,1.1,1
04/18/2024 02:00:00,04/18/2024 03:00:00,OB,1.386001676520289,0,242.55029339105056,90.78310981207892,0.41580050295608667,0.34650041913007223
04/18/2024 03:00:00,04/18/2024 04:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 03:00:00,04/18/2024 04:00:00,GB,5,0,500,215,1.1,1
04/18/2024 03:00:00,04/18/2024 04:00:00,OB,1.278772651271618,0,223.78521397253314,83.75960865829097,0.3836317953814854,0.3196931628179045
04/18/2024 04:00:00,04/18/2024 05:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 04:00:00,04/18/2024 05:00:00,GB,3.133029009840314,0,313.3029009840314,134.72024742313351,0.6892663821648691,0.6266058019680628
04/18/2024 05:00:00,04/18/2024 06:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 05:00:00,04/18/2024 06:00:00,GB,0.38778759152030207,0,38.778759152030204,16.674866435372987,0.08531327013446645,0.07755751830406041
04/18/2024 06:00:00,04/18/2024 07:00:00,GM,0.36701061835203275,0.27525796376402456,112.14213338534334,65.24633215147249,0.19370004857468395,0.10194739398667577
04/18/2024 07:00:00,04/18/2024 08:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 07:00:00,04/18/2024 08:00:00,GB,0.52839825657792,0,52.83982565779199,22.72112503285056,0.11624761644714239,0.10567965131558399
04/18/2024 08:00:00,04/18/2024 09:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 08:00:00,04/18/2024 09:00:00,GB,1.6649533555048541,0,166.4953355504854,71.59299428670872,0.3662897382110679,0.3329906711009708
04/18/2024 09:00:00,04/18/2024 10:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 09:00:00,04/18/2024 10:00:00,GB,5,0,500,215,1.1,1
04/18/2024 09:00:00,04/18/2024 10:00:00,OB,0.164723637656465,0,28.826636589881375,10.789398266498457,0.0494170912969395,0.04118090941411625
04/18/2024 10:00:00,04/18/2024 11:00:00,GM,0.6567307281284873,0.49254804609636554,200.66772248370447,116.75212944506441,0.346607884290035,0.18242520225791314
04/18/2024 11:00:00,04/18/2024 12:00:00,GM,2.9838833117613026,2.237912483820977,911.7421230381757,530.4681443131204,1.574827303429576,0.8288564754892507
04/18/2024 12:00:00,04/18/2024 13:00:00,GM,0.770065052236184,0.577548789177138,235.29765484994513,136.90045373087716,0.4064232220135416,0.21390695895449557
04/18/2024 13:00:00,04/18/2024 14:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 13:00:00,04/18/2024 14:00:00,GB,1.541661158995097,0,154.16611589950972,66.29142983678918,0.33916545497892137,0.3083322317990194
04/18/2024 14:00:00,04/18/2024 15:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 14:00:00,04/18/2024 15:00:00,GB,5,0,500,215,1.1,1
04/18/2024 14:00:00,04/18/2024 15:00:00,OB,0.449775430805389,0,78.71070039094307,29.46029071775298,0.1349326292416167,0.11244385770134725
04/18/2024 15:00:00,04/18/2024 16:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 15:00:00,04/18/2024 16:00:00,GB,1.910363793891474,0,191.03637938914738,82.14564313733338,0.4202800346561243,0.3820727587782948
04/18/2024 16:00:00,04/18/2024 17:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 16:00:00,04/18/2024 17:00:00,GB,0.544007289330101,0,54.4007289330101,23.392313441194343,0.11968160365262223,0.1088014578660202
04/18/2024 17:00:00,04/18/2024 18:00:00,GM,0.2850024933105044,0.21375186998287832,87.08409517820968,50.66710992186745,0.15041798258054398,0.07916735925291789
04/18/2024 18:00:00,04/18/2024 19:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 18:00:00,04/18/2024 19:00:00,GB,3.937649875324103,0,393.7649875324103,169.31894463893642,0.8662829725713027,0.7875299750648206
04/18/2024 19:00:00,04/18/2024 20:00:00,GM,3.1447356050006467,2.3585517037504853,960.8914348613087,559.0641075556705,1.6597215693058969,0.8735376680557352
04/18/2024 20:00:00,04/18/2024 21:00:00,GM,1.2768784694958146,0.957658852121861,390.1573101237211,227.00061679925594,0.673908081122791,0.3546884637488374
04/18/2024 21:00:00,04/18/2024 22:00:00,GM,1.979260689336907,1.4844455170026802,604.7740995196104,351.8685669932279,1.0446098082611452,0.5497946359269186
04/18/2024 22:00:00,04/18/2024 23:00:00,GM,3.6,2.7,1100,640,1.9,1
04/18/2024 22:00:00,04/18/2024 23:00:00,GB,2.0590631847805,0,205.90631847805,88.5397169455615,0.45299390065171,0.4118126369561
04/18/2024 23:00:00,04/19/2024 00:00:00,GM,2.83648445615748,2.12736334211811,866.7035838258967,504.2639033168853,1.4970334629720032,0.7879123489326333
